,instance,hate_count,url_count,mentions_count,hashtag_count,hate_avg,url_avg,mentions_avg,hashtag_avg,users,posts,nsfw,media_removal,fed_time_rem,reject,quaran_inst,accept,avatar,banner,followers_only,report,reject_deletes,hate_perc,url_perc,mentions_perc,hash_perc,followers_count,following_count,reblogs_count,replies_count,active_halfyear,active_month,hash_ftr,hash_rej,hash_sen,users_tr,posts_tr,hate_tr,url_tr,blocked
242,kazv.moe,936.0,319.0,837.0,393.0,0.4559181685338529,0.1553823672674135,0.4078947368421053,0.1915204678362573,36.0,5672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859717486604968,0.0591816853385289,0.1794934242571846,0.0509011203117389,471544,28244,21,1,0.0,0.0,0.0,0.0,1.0,1.81712059283214,4.2230157746948365,3.127610348655583,2.6139570486613666,0
243,kisaan.social,293.0,106.0,173.0,178.0,1.6839080459770115,0.6091954022988506,1.0,1.0289017341040465,22.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2270114942528736,0.2385057471264368,0.2729885057471265,0.1350574712643678,117,95,3,3,0.0,0.0,0.0,0.0,0.0,1.6739293087389882,1.8415242173303523,2.577179115883141,2.1754593747444164,0
244,kissyourhomies.com,458.0,72.0,161.0,144.0,1.1653944020356235,0.1832061068702289,0.4107142857142857,0.3673469387755102,11.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2061068702290076,0.0916030534351145,0.188295165394402,0.0699745547073791,2798,306,1,3,0.0,0.0,0.0,0.0,0.0,1.4913014754131089,2.5407311567615505,2.776371512993172,2.0396489026555056,0
245,kitsune.cafe,131715.0,8659.0,121959.0,14832.0,1.07299965785229,0.0705394528895188,0.993531726312188,0.1208280042035632,25.0,29061.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1897820030304511,0.0329643025889176,0.2888337650911579,0.0389966925721361,430172,17108,47,85,0.0,0.0,0.0,0.0,1.0,1.7099759466766968,5.544789869996654,7.13300517937637,4.531527535268812,1
246,kitty.social,158252.0,9809.0,130972.0,22382.0,1.1602903438668524,0.0719187623726079,0.9602827207472744,0.1641041432960136,32.0,1069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2019979470635676,0.0331109318865019,0.2780592418799032,0.0503446000439914,419569,15307,21,82,0.0,0.0,0.0,0.0,0.0,1.7817974362806783,3.1976403649106557,7.354585500841832,4.62669412763495,0
247,kiwifarms.cc,53059.0,5084.0,80339.0,7122.0,1.2844727413576065,0.1230754333301055,1.9449245890527032,0.172416297479846,8300.0,687671.0,8.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2030357315774184,0.056853394015687,0.2658322843032826,0.0440592621284012,469620,28098,80,6,0.0,0.0,0.0,0.0,1.0,4.499659822703775,9.395000012018585,6.129991092336576,4.14668383421445,1
248,kon.tanukitsu.net,14588.0,2074.0,5878.0,3359.0,1.2933770724354996,0.1838815497827821,0.5211917006561447,0.2978364958325944,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2374767266601649,0.076247894316872,0.2095043886869403,0.0595354198067204,6032,148,4,27,0.0,0.0,0.0,0.0,0.0,1.2009369551760027,1.2009369551760027,4.943098816483941,3.571095452388996,0
249,kys.moe,177871.0,7664.0,164600.0,11782.0,1.4384573082957284,0.0619793941158393,1.3311444121857132,0.0952827670982507,1.0,2461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2268628592686043,0.0284099179969916,0.3277128115548223,0.029501674025911,382809,10496,12,75,0.0,0.0,0.0,0.0,1.0,1.0,3.674390156426869,7.499244693264697,4.440268673258212,0
250,lain.com,17242.0,886.0,20180.0,1024.0,1.1935483870967742,0.0613318565692925,1.3970231914157147,0.070889581169955,6.0,72849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2017859615118372,0.025681849646961,0.3268378789976464,0.0168904887165997,29938,22519,15,25,0.0,0.0,0.0,0.0,0.0,1.3480061545972777,6.462550241486136,5.082740533011411,3.0991240026497757,1
251,lain.sh,3289.0,214.0,3322.0,271.0,1.0258889582033688,0.0667498440424204,1.0365054602184087,0.0845553822152886,1.0,11665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1771678103555833,0.0291640673736743,0.2794759825327511,0.0251091703056768,13091,4173,4,6,0.0,0.0,0.0,0.0,0.0,1.0,4.762271200501181,3.856357715667421,2.445694999324504,1
252,landofkittens.social,93044.0,9768.0,68195.0,11939.0,1.273528606624692,0.1336983301396112,0.9334236712793772,0.163415869365855,63.0,37044.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2080687106487818,0.0566246920339447,0.2571653435532439,0.0372228305502326,429741,26910,37,42,0.0,0.0,0.0,0.0,0.0,1.994757430841252,5.77368358081149,6.731544618669237,4.623465363624271,1
253,lapis.yko.me,801.0,122.0,346.0,265.0,2.0025,0.305,0.8671679197994987,0.6641604010025063,2.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30125,0.115,0.32125,0.115,426643,5156,2,14,0.0,0.0,0.0,0.0,0.0,1.122462048309373,2.084341979083234,3.047465183948083,2.227032928324658,0
254,laverdu.re,5063.0,110.0,7.0,31.0,25.315,0.55,0.035,0.155,1.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3975,0.1075,0.0175,0.015,1,1,1,4,0.0,0.0,0.0,0.0,0.0,1.0,3.018904072340801,4.143824189160849,2.188931213415073,0
255,layer13.p7.co.nz,14066.0,879.0,5279.0,669.0,1.4401556260878468,0.0899969284324767,0.5405488429244317,0.0685029694859717,1.0,466.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237125012798198,0.0362444967748541,0.2159823896795331,0.0167400430019453,4061,7305,7,1,0.0,0.0,0.0,0.0,1.0,1.0,2.7843959033391465,4.9131697452390215,3.095029640371882,0
256,leafposter.club,30365.0,1913.0,25351.0,2250.0,1.5190854970233632,0.0957026364500475,1.268310986591955,0.1125675405243146,203.0,8360.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2364550502776527,0.0444244334383911,0.3270798939416679,0.0291660413227275,42647,27956,33,32,0.0,0.0,0.0,0.0,0.0,2.4242794103012835,4.50506484222078,5.585502033270459,3.5233232931137093,1
257,leafygalaxy.space,1774.0,89.0,1010.0,521.0,1.568523430592396,0.0786914235190097,0.8930150309460654,0.4606542882404952,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251105216622458,0.0313881520778072,0.3947833775419982,0.1091954022988505,470750,28310,1,31,0.0,0.0,0.0,0.0,0.0,1.122462048309373,1.6035216215125492,3.479303141868759,2.1129943434814344,0
258,leftism.su,4225.0,346.0,4233.0,701.0,1.1031331592689295,0.0903394255874673,1.1055105771741969,0.1830765212849308,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2031331592689295,0.0420365535248041,0.3415143603133159,0.0374673629242819,29681,22196,3,15,0.0,0.0,0.0,0.0,0.0,1.0,1.8717366429032487,4.020725758589058,2.64959411074279,0
259,leroma.shrieker.net,173.0,265.0,191.0,1925.0,0.2309746328437917,0.3538050734312417,0.2550066755674232,2.5700934579439254,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0507343124165554,0.1368491321762349,0.1261682242990654,0.3251001335113485,236,110,1,0,0.0,0.0,0.0,0.0,1.0,1.2009369551760027,2.1169328630254585,2.360519996852944,2.5343950537677364,0
260,lets.bemoe.online,9223.0,637.0,7301.0,855.0,1.202007037664538,0.0830183761240714,0.9516423357664232,0.111444212721585,82.0,57638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205721360615144,0.037338720187671,0.2873061384074026,0.0305617098918284,418105,12790,11,26,0.0,0.0,0.0,0.0,0.0,2.084341979083234,6.215148127598643,4.579436430928859,2.9333006066463163,1
261,letsalllovela.in,28303.0,1961.0,23222.0,3374.0,1.2299769675372647,0.0852201121202902,1.009213385484572,0.146631899174272,353.0,283711.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2048585459128243,0.0390900004345747,0.2735430880883056,0.0410238581547955,467032,27538,14,45,0.0,0.0,0.0,0.0,0.0,2.6584538015022856,8.106113787639751,5.520419465415208,3.537905803048161,1
262,lexpierce.social,76.0,10.0,77.0,12.0,0.95,0.125,0.9625,0.15,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0625,0.34375,0.04375,305964,3557,1,6,0.0,0.0,0.0,0.0,1.0,1.0,1.3076604860118306,2.058111654953368,1.4677992676220697,0
263,librenet.co.za,86535.0,5761.0,58172.0,5389.0,1.7733308742161564,0.1180581171359482,1.1921224665450745,0.1104371170358833,2.0,7.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2610455346530596,0.0507602770605352,0.2975839173736628,0.0249600393458748,4045,7341,8,42,0.0,0.0,0.0,0.0,0.0,1.122462048309373,1.3830875542684884,6.650668477578795,4.233988224878733,0
264,librosphere.fr,5619.0,529.0,4233.0,906.0,1.546655656482246,0.1456096889622901,1.1654735682819384,0.2494493392070484,20.0,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2449766033581062,0.0639966969446738,0.3154417836498761,0.0502339664189375,42742,27981,5,0,0.0,0.0,0.0,0.0,1.0,1.6475489724420656,3.022218283207553,4.2164132751587005,2.843866979851565,0
265,life.fvktv.me,68935.0,4006.0,26422.0,5363.0,1.667674666150571,0.0969131023804915,0.6392161606386839,0.1297447683561146,1.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649990323204954,0.0450212889491,0.2671037352428875,0.0310867040836075,425393,1126,4,78,0.0,0.0,0.0,0.0,0.0,1.0,2.198769684871892,6.403340998054918,3.985215622741508,0
266,linfan.moe,6562.0,780.0,3388.0,624.0,1.087504143188598,0.1292674842558833,0.5615779877341289,0.1034311287916459,1.0,27.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1964700033145509,0.0586675505469008,0.2222406363937686,0.0245276764998342,5762,2587,3,0,0.0,0.0,0.0,0.0,1.0,1.0,1.7320508075688772,4.326858614746833,3.034001331989801,0
267,live4you.one,407.0,404.0,1446.0,194.0,0.1468783832551425,0.1457957416095272,0.5220216606498195,0.0700361010830324,15.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335618910140743,0.0674846625766871,0.2309635510645976,0.0229159148321905,1006,1498,3,1,0.0,0.0,0.0,0.0,0.0,1.5704178024750195,1.9381139683261848,2.722277549299597,2.718922910218992,0
268,lm.kazv.moe,10.0,0.0,0.0,3.0,1.4285714285714286,0.0,0.0,0.4285714285714285,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0714285714285714,1,3,0,0,0.0,0.0,0.0,0.0,1.0,1.4422495703074083,1.122462048309373,1.4677992676220697,0.0,0
269,lobby.currentpllc.com,264.0,51.0,55.0,36.0,2.078740157480315,0.4015748031496063,0.4365079365079365,0.2857142857142857,2.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3385826771653543,0.1417322834645669,0.1889763779527559,0.0944881889763779,7309,2567,2,3,0.0,0.0,0.0,0.0,0.0,1.122462048309373,2.5115719278299133,2.532798582594292,1.925728373698168,0
270,loeilducyclone.org,582.0,306.0,362.0,602.0,1.2356687898089171,0.6496815286624203,0.7702127659574468,1.2808510638297872,10.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2515923566878981,0.2876857749469214,0.2282377919320594,0.1868365180467091,7681,2159,2,17,0.0,0.0,0.0,0.0,0.0,1.4677992676220697,2.9726345087150574,2.889485353680412,2.595893699827736,0
271,lol.dydx.moe,11435.0,484.0,11311.0,470.0,1.320896384428786,0.0559085133418043,1.3067236598890943,0.0542975970425138,1.0,3746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2253667552269839,0.0253552038812521,0.3515652073466558,0.0159986138385121,21306,15892,6,25,0.0,0.0,0.0,0.0,1.0,1.0,3.940892867819076,4.746491361708996,2.802039330655387,0
272,loquat.social,4145.0,12010.0,2410.0,29850.0,0.1439636010002778,0.4171297582661849,0.0837067139036504,1.0367823278107742,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343498193942761,0.1964260905807168,0.0359127535426507,0.3065955821061406,493563,4298,14,7,0.0,0.0,0.0,0.0,0.0,1.122462048309373,1.5874010519681994,4.007935795610093,4.785461587863749,0
273,loveforlandlords.com,165935.0,4487.0,33449.0,7469.0,6.248493749058592,0.1689636993523121,1.25961212577669,0.2812652984372058,17.0,426.0,5.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225335140834463,0.080076065672541,0.2779597830998644,0.0672917608073505,10938,2475,8,0,0.0,0.0,0.0,0.0,1.0,1.6035216215125492,2.743057637681188,7.412926031409095,4.06124645180178,1
274,lrtg.cf,5029.0,3159.0,7163.0,2962.0,0.2295194194696728,0.1441741590981698,0.3269283432222729,0.1351894112277498,5.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0486285427410889,0.065423759755374,0.1491260097667838,0.0421021404773857,430591,5964,10,78,0.0,0.0,0.0,0.0,0.0,1.3076604860118306,1.9441612972396656,4.1391732618713615,3.830524734227184,0
275,lufimianet.jp,1781.0,1523.0,2381.0,982.0,0.1357883501067398,0.1161177188167124,0.1815478459778879,0.0748760960731986,7.0,11312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289341262580054,0.055390362915523,0.0811222933821287,0.0267612076852699,449420,27628,15,14,0.0,0.0,0.0,0.0,0.0,1.3830875542684884,4.737943739519056,3.4815875439327573,3.3919542339280846,0
276,luna.vg,44351.0,3069.0,18299.0,3003.0,1.257292700212615,0.0870021261516654,0.5187673640641832,0.0851335261098826,3.0,2408.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222962437987243,0.0389369241672572,0.2179021970233876,0.0203260099220411,99412,28324,21,1,0.0,0.0,0.0,0.0,0.0,1.2009369551760027,3.661081642186656,5.949547041810986,3.81211635663859,0
277,maelstrom.space,94.0,5.0,3.0,21.0,2.35,0.125,0.075,0.525,11.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0625,0.0375,0.1625,5,3,0,1,0.0,0.0,0.0,0.0,1.0,1.4913014754131089,2.7568348702145853,2.132331105568819,1.3076604860118306,0
278,majestic.monster,281012.0,143174.0,106936.0,139401.0,1.7826412413250612,0.908245473807077,0.6783686571046138,0.8843164992990225,3.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2805510092744135,0.2093467311181314,0.2158933759626486,0.1796489425138608,442952,25680,7,91,0.0,0.0,0.0,0.0,1.0,1.2009369551760027,2.556234550483889,8.093210028145984,7.23287056128914,0
279,marf.space,3309.0,221.0,751.0,337.0,1.857944974733296,0.1240875912408759,0.4219101123595505,0.1893258426966292,1.0,7012.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2773722627737226,0.0519371139809096,0.1906232453677708,0.0376193149915777,379538,11783,9,4,0.0,0.0,0.0,0.0,0.0,1.0,4.374955613796577,3.8602561883772633,2.458850055617974,0
280,masto.amosamos.net,49531.0,5253.0,16832.0,7526.0,2.0846380471380472,0.2210858585858585,0.7084473252241256,0.3167641735763289,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2984006734006734,0.0999158249158249,0.2618265993265993,0.0633417508417508,570559,7458,6,2,0.0,0.0,0.0,0.0,1.0,1.2009369551760027,2.0535733068261157,6.0600961675848986,4.16934564357852,0
281,mastodon.oldcoder.org,81365.0,9119.0,26044.0,18744.0,2.243004824259132,0.2513852515506547,0.7179798202569333,0.5167337486905221,33.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299131633356306,0.1042591316333563,0.2235286009648518,0.0994348725017229,464052,26379,3,11,0.0,0.0,0.0,0.0,1.0,1.7909590531320994,2.736580418554972,6.582733474186519,4.570789306009717,0
282,mastodon.orbb.fr,4597.0,5998.0,459.0,11043.0,1.0862476370510397,1.417296786389414,0.1084849917277239,2.610021271567005,20.0,171856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2742202268431002,0.4534499054820416,0.0424149338374291,0.4965737240075615,4147,290,0,1,0.0,0.0,0.0,0.0,0.0,1.6475489724420656,7.456369990237734,4.077673204140842,4.262532895012429,0
283,mastodon.tardis.pw,4996.0,406.0,1158.0,721.0,2.243376740008981,0.1823080377189044,0.5202156334231806,0.3238993710691824,6.0,370.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.3082622361921868,0.0839694656488549,0.2323753929052537,0.0752132914234396,16142,11888,3,18,0.0,0.0,0.0,0.0,0.0,1.3480061545972777,2.679375739247543,4.134634000051944,2.7211616325610177,0
284,mbl.social,11118.0,718.0,3147.0,1174.0,2.4033722438391703,0.1552096843925637,0.6804324324324325,0.2538378378378379,10.0,175.0,26.0,0.0,37.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3106355382619974,0.0631214872460008,0.2538910505836576,0.0465845222654561,11634,2812,3,12,0.0,0.0,0.0,0.0,1.0,1.4677992676220697,2.365046449947016,4.724303373606663,2.99240754232954,0
285,mckillop.org,2046.0,394.0,824.0,271.0,1.8449053201082053,0.3552750225428314,0.7436823104693141,0.2445848375451264,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2592425608656447,0.1366095581605049,0.3192064923354373,0.054102795311091,1,1,2,21,0.0,0.0,0.0,0.0,0.0,1.3830875542684884,1.6335243030704945,3.563014624226561,2.707588766815473,0
286,me.oer.me,30671.0,4945.0,8997.0,3548.0,2.411621324107564,0.388818996697594,0.7074781788157585,0.2789966186993788,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3237930492215757,0.1460921528542223,0.2400141531687372,0.0581852492530272,553676,6720,4,11,0.0,0.0,0.0,0.0,1.0,1.0,1.6475489724420656,5.594844098564844,4.127569386048489,0
287,mellow.town,54113.0,4999.0,25594.0,6311.0,1.3084995768347238,0.1208801837746342,0.6189002273057019,0.152609179281327,3.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1926490146294281,0.0549752146052472,0.2186918147745133,0.0420142667150284,6143,2632,4,138,0.0,0.0,0.0,0.0,0.0,1.2009369551760027,3.028792701200117,6.150120173000478,4.13504769099404,0
288,melmc.nohost.me,271450.0,66365.0,158916.0,50770.0,1.7411802437459911,0.4256895445798589,1.019352272945946,0.3256595616392665,1.0,4038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2677036561898653,0.138829377806286,0.3025048107761385,0.0668248877485567,446209,12688,78,98,0.0,0.0,0.0,0.0,0.0,1.0,3.990503711744832,8.046647458392274,6.362920783854137,1
289,melonbread.dev,48684.0,2842.0,32829.0,3685.0,1.2939613012970443,0.0755368913459493,0.8725779443425564,0.097945405735853,3.0,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2264777801403359,0.0314426961513927,0.3017223049117584,0.0289310014884116,547067,13141,5,41,0.0,0.0,0.0,0.0,1.0,1.2009369551760027,3.2240118250476555,6.04270012227454,3.763604787148065,0
290,member.thenobody.club,9082.0,978.0,7215.0,965.0,1.5174603174603174,0.1634085213032581,1.205715240641711,0.1612633689839572,3.0,149.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2326649958228905,0.077109440267335,0.2957393483709273,0.0516290726817042,469784,27969,2,0,0.0,0.0,0.0,0.0,1.0,1.2009369551760027,2.3024897811675307,4.56769309974045,3.150574902786055,0
291,meme.trafficking.agency,3066.0,121.0,1352.0,174.0,1.4414668547249647,0.0568876351669017,0.6359360301034808,0.0818438381937911,5.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2451810061118947,0.0272684532204983,0.2780912082745651,0.0195110484250117,15606,9899,1,21,0.0,0.0,0.0,0.0,1.0,1.3076604860118306,2.443786533195238,3.8114950353686,2.2239800905693152,0
292,mhp.singleuser.club,21387.0,1403.0,22340.0,1191.0,1.6104668674698794,0.1056475903614458,1.6823555990661947,0.0896904887416221,1.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499623493975903,0.0428463855421686,0.3425451807228916,0.0224021084337349,15338,2954,6,26,0.0,0.0,0.0,0.0,0.0,1.0,2.6070835018961773,5.268556537842236,3.345874228853047,0
293,micro.mkp.ca,50238.0,4750.0,17760.0,6343.0,1.8133843488304937,0.1714553855038983,0.6410858029816265,0.2289643720896653,5.0,1266.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2736066993935894,0.0740687265376841,0.2525808547502166,0.0519419578400231,564813,3493,9,34,0.0,0.0,0.0,0.0,0.0,1.3076604860118306,3.28906369728888,6.0744280212021415,4.0999850041182855,0
294,microblog.getcyca.com,3894.0,769.0,2801.0,1033.0,1.1551468407000889,0.2281222189261347,0.8311572700296735,0.3065281899109792,1.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2235241768021358,0.0845446455057846,0.3233461880747553,0.0777217442895283,18690,6007,4,18,0.0,0.0,0.0,0.0,0.0,1.0,2.3891980816551945,3.966425710380287,3.026827864080382,0
295,midnightride.rs,11106.0,1039.0,9852.0,647.0,1.5524182275649987,0.1452334358400894,1.3773241996365162,0.0904515587865231,308.0,13477.0,0.0,3.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2441291585127201,0.0605255800950517,0.3391109868604976,0.0232038020687727,3232,2978,7,36,0.0,0.0,0.0,0.0,1.0,2.5987138004585693,4.878266678611867,4.723453143458199,3.1825061965471204,1
296,mimicaw.dinoleaf.com,97.0,14.0,109.0,13.0,0.8981481481481481,0.1296296296296296,1.0092592592592593,0.1203703703703703,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2083333333333333,0.0648148148148148,0.4537037037037037,0.0324074074074074,9251,413,1,0,0.0,0.0,0.0,0.0,1.0,1.122462048309373,1.2009369551760027,2.143525342095829,1.5524632891554089,0
297,mindset.rage.lol,20217.0,835.0,18352.0,1142.0,1.5431646439203115,0.0637355927028471,1.4009160305343509,0.0871755725190839,10.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2316235401877719,0.0283947790245019,0.3271124341653309,0.0175559117624608,7010,3123,5,0,0.0,0.0,0.0,0.0,1.0,1.4677992676220697,2.93176363889356,5.219386427018271,3.0686527474764413,0
298,ministryofinternet.eu,31514.0,2168.0,12811.0,4745.0,1.6682901005823187,0.1147697194282689,0.6782254222033988,0.2512044046799725,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2845685547908946,0.0529645314981471,0.2632080465854949,0.0606405505558496,1466,944,3,11,0.0,0.0,0.0,0.0,1.0,1.6739293087389882,1.5334062370163877,5.620184701607841,3.597575190864081,0
299,miniwa.moe,25500.0,2186.0,23878.0,2928.0,1.0751328105236528,0.0921662872080276,1.0067883796432942,0.1234557490407724,273.0,92118.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1855341934395817,0.0386415380723501,0.2723458976304916,0.034003710262248,446212,25334,20,23,0.0,0.0,0.0,0.0,0.0,2.546989225873629,6.720332329775017,5.42529506888028,3.602536250571144,0
300,minutiae.cerritus.eu,126.0,16.0,31.0,101.0,1.0862068965517242,0.1379310344827586,0.2672413793103448,0.8706896551724138,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1982758620689655,0.0603448275862069,0.0948275862068965,0.3706896551724138,4859,2588,1,2,0.0,0.0,0.0,0.0,1.0,1.0,2.2052084099001346,2.2390395117024138,1.5874010519681994,0
301,moc.d-x-b.com,43095.0,3675.0,21617.0,7439.0,1.6294853858660718,0.1389571596022233,0.8174014973909097,0.2812901762081222,1.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2587249971641396,0.0624645517449994,0.287253752788596,0.0536733845048587,582237,25866,3,0,0.0,0.0,0.0,0.0,0.0,1.0,2.644464153128355,5.921128426682449,3.928344414736687,0
302,moomoofarm.theburning.world,2373.0,127.0,1794.0,327.0,1.6962115796997856,0.0907791279485346,1.2832618025751072,0.2339055793991416,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271265189421015,0.0418155825589706,0.3609721229449607,0.0675482487491065,0,0,1,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.652158548958879,2.2419914574577398,0
303,moparisthe.best,4674.0,818.0,1821.0,879.0,2.103510351035104,0.3681368136813681,0.8199009455200359,0.3957676722197209,8.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.1260126012601259,0.2871287128712871,0.0756075607560756,19892,12422,4,29,0.0,0.0,0.0,0.0,0.0,1.414213562373095,2.518198901076918,4.088978101285409,3.058150707846079,0
304,morg.i.ng,45626.0,2768.0,47443.0,7406.0,0.941674234293734,0.0571287046974325,0.9791954758415718,0.152855462219562,1.0,2551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1733984149261124,0.0267481218525551,0.2938578386857096,0.0564166597870057,380904,11757,6,75,0.0,0.0,0.0,0.0,0.0,1.0,3.6964520456484102,5.977717670990102,3.747091926196334,0
